uri,playlist,genre,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:1N3G6QQfF0579fHoFQmMzi,Salsa Nation,salsa,El Gran Varon,Greatest Hits,1971,43,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,7,-5.519,0,0.0384,0.581,0,0.0391,0.369,94.115,414707,4
spotify:track:2MnKininlD8bY9ggRNSJ37,Salsa Nation,salsa,Qué Precio Tiene el Cielo - Salsa Version,Sigo Siendo Yo,2006-06-30,67,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,7,-4.692,1,0.0647,0.248,0,0.078,0.539,173.91,302947,4
spotify:track:47TyfLrGhYHHyyQWk64d0M,Salsa Nation,salsa,Flor Pálida,3.0,2013-07-23,69,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,7,-3.976,1,0.0316,0.659,5.07e-06,0.0765,0.739,93.536,280453,4
spotify:track:3X5h9JHRn22bwysuTLVOXQ,Salsa Nation,salsa,Boogaloo Supreme,Boogaloo Supreme,2020-03-06,59,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-4.653,1,0.065,0.261,0,0.29,0.696,87.01,208153,4
spotify:track:6UGYIgkzeLp4BQy30B9svV,Salsa Nation,salsa,Anhelo,Reclamando Nuestro Espacio,2012-01-02,58,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-13.082,1,0.0458,0.5,4.13e-06,0.106,0.804,91.148,248947,4
spotify:track:0W8NvcMsIuygeFnfNz2KnC,Salsa Nation,salsa,Lo Que Te Di,OPUS,2019-05-10,64,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,2,-4.223,1,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760,4
spotify:track:0UcoGDfyRvyd9xr0168ym9,Salsa Nation,salsa,Amor Narcótico,Pa' Otro La 'o,1997-07-01,6,ChiChi Peralta,spotify:artist:5GNSVtCq2hiXDx7jUA5Iou,3,-10.279,1,0.129,0.458,0,0.0787,0.641,111.876,316960,4
spotify:track:5eL30MTm9nm9ftXKAHDDsa,Salsa Nation,salsa,Lloraras,Los Oscares De Oscar,1996-02-09,36,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,8,-6.496,0,0.0491,0.646,8.4e-05,0.0548,0.96,92.783,228635,4
spotify:track:3Wx05XUK4VGLYWTChk572f,Salsa Nation,salsa,Un Amor Eterno,OPUS,2019-05-10,59,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,9,-3.764,1,0.0295,0.254,5.16e-05,0.121,0.792,157.019,258640,4
spotify:track:5OcpuwdnJoQBrpDAKF3OTE,Salsa Nation,salsa,Salsa Pa' Olvidar las Penas (feat. Víctor Manuelle) - En Vivo desde Puerto Rico,Salsa Pa' Olvidar las Penas (feat. Víctor Manuelle) [En Vivo desde Puerto Rico],2019-05-24,2,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,2,-4.103,0,0.0838,0.189,0,0.209,0.739,119.213,308587,4
spotify:track:6F3YJ3vWzatHA3nz6GwDoA,Salsa Nation,salsa,Regálame una Noche,Regálame Una Noche,2005-08-24,61,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,9,-5.291,0,0.0569,0.17,0,0.0948,0.499,174.523,278187,4
spotify:track:1Wzt0dNLjAqN3OzGwWeGH5,Salsa Nation,salsa,La Cita,Galy Galiano 30 Años,2013-07-07,58,Galy Galiano,spotify:artist:2OSKh2JIKMr66DxByxhwzT,0,-5.977,0,0.0495,0.715,0.00191,0.0791,0.777,92.002,438027,4
spotify:track:5WNfNohnH5zSjz9odihLM9,Salsa Nation,salsa,Sobredosis,Tributo a La Salsa Colombiana,2014-02-01,53,Alberto Barros,spotify:artist:33ZuRLa8CHXZVPJXdQCcul,10,-4.352,1,0.0384,0.214,1.39e-06,0.156,0.92,170.721,247920,4
spotify:track:0z1jqSzPEiblIxozrI9Tto,Salsa Nation,salsa,Cachondea,Power Salsa,2015-07-01,49,Fruko Y Sus Tesos,spotify:artist:5aAlzehdUM14I4ppq24Xob,7,-8.481,1,0.0499,0.175,0.00113,0.24,0.906,113.822,297387,4
spotify:track:1fFFfScICtJAKawW7nhZ6d,Salsa Nation,salsa,Me Va Extrañar,Me Va Extrañar - Yiyo Sarante,2017-09-24,55,Yiyo Sarante,spotify:artist:2rwLjVHS15sfzciKXXNbgA,8,-3.844,1,0.0349,0.467,0,0.323,0.916,92.38,267280,4
spotify:track:5WZPTq3NoLhIys3RyPF5Ye,Salsa Nation,salsa,La Película II,Salsa Premier,2019-10-04,43,Yan Collazo,spotify:artist:6D9rSZLgUiBRupCIsfhErW,9,-4.269,0,0.0853,0.651,3.14e-06,0.0507,0.857,177.066,257484,4
spotify:track:2bIIQIXgi5blVkSZ7Y2uTh,Salsa Nation,salsa,Con Mi Amiga,Esa Soy Yo,2019-05-31,56,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,5,-4.443,1,0.0346,0.293,0,0.353,0.839,90.999,229945,4
spotify:track:4RCzKrRP5OrB4bvINizTGf,Salsa Nation,salsa,Si Tú Me Besas,Si Tú Me Besas,2011-10-10,52,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-2.935,1,0.0501,0.456,0,0.14,0.645,102.906,260920,4
spotify:track:5A9AILetvfQg3LHyX5X0pV,Salsa Nation,salsa,Yo También (feat. Marc Anthony),"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,68,Romeo Santos,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,4,-4.248,0,0.0566,0.396,0,0.111,0.738,91.459,306453,4
spotify:track:77zrNNK2FcNwjtGXOsH4R2,Salsa Nation,salsa,Soltero,Soltero,2019-09-20,47,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,9,-4.397,0,0.0538,0.414,0,0.331,0.918,96.717,260432,4
spotify:track:02zyl88XvRAQdwbzLQui8y,Salsa Nation,salsa,Enamórate Bailando,Enamórate Bailando,2019-02-08,41,Septeto Acarey,spotify:artist:5Vz74ibGHBQaUa2ALDOH0v,4,-3.243,0,0.0414,0.63,2e-04,0.325,0.747,173.875,267333,4
spotify:track:5lddLjDy5knLAEeYwCcWl7,Salsa Nation,salsa,Probablemente,Probablemente,2018-02-16,48,Yiyo Sarante,spotify:artist:2rwLjVHS15sfzciKXXNbgA,7,-4.228,1,0.0352,0.683,0,0.137,0.886,84.435,217534,4
spotify:track:5xG2huiQ52CzM0DfrKSbTj,Salsa Nation,salsa,Adiós Amor,Probablemente,2018-03-01,2,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,1,-6.204,1,0.034,0.205,2.71e-06,0.0912,0.304,92.514,268214,4
spotify:track:5B0M2VaOrYGkQdGc044Mfe,Salsa Nation,salsa,A Puro Dolor - Salsa Version,Fiesta Latina,2009-03-26,16,Son By Four,spotify:artist:1qyAl8T6GTcaOViaI7fs1j,1,-5.366,1,0.0462,0.331,1.09e-06,0.397,0.578,92.506,262507,4
spotify:track:7zoa1nv5hDuoj7fWh7X4IV,Salsa Nation,salsa,Lo Que Yo Quiero,Lo Que Yo Quiero,2019-11-15,46,Maía,spotify:artist:1IKP8dm7pmlkZS4V4MzKkI,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.377,244053,4
spotify:track:1IwIFav8Pfr5oijgcRQ7O9,Salsa Nation,salsa,Maria Teresa y Danilo,10 De Colección,2008-04-01,47,Hansel Y Raul,spotify:artist:2BXQwWUSIivZCgT0EqLx6g,9,-7.654,0,0.107,0.496,6.99e-05,0.0715,0.927,161.106,286453,4
spotify:track:7mvgoSoN2klG8M68WZLrYq,Salsa Nation,salsa,No Quería Engañarte,Que Suenen los Tambores,2015-04-21,57,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,8,-3.219,1,0.209,0.365,0,0.111,0.812,182.149,272680,4
spotify:track:2YFQEk4kue7QQimTqT4G1Y,Salsa Nation,salsa,Señor Mentira,Señor Mentira,2019-02-14,50,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,10,-5.504,0,0.0418,0.382,5.69e-06,0.137,0.837,179.931,269232,4
spotify:track:1m3paVx65imhvCjPx505Oy,Salsa Nation,salsa,Micaela,The Best,2015-07-01,55,Sonora Carruseles,spotify:artist:34qU0b0yRjEzRJtknerEDS,0,-6.858,1,0.0524,0.396,0.0022,0.0767,0.934,179.604,284653,4
spotify:track:7F6O4IJtrHNBdKFpcHwMJg,Salsa Nation,salsa,Amigos,Amigos,2018-11-02,41,Mucho Manolo,spotify:artist:007jdNDl62xieDnxfg4Q3c,1,-3.131,0,0.0619,0.392,6.89e-06,0.29,0.885,91.994,260415,4
spotify:track:22q2vb5U0lbiP6WYzJLF7x,Salsa Nation,salsa,Cuando Te Miro,Una Historia Musical,2018-12-14,48,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,5,-4.911,1,0.0382,0.323,0,0.149,0.796,89.983,231307,4
spotify:track:0afpbPmRHldjP59YRslQz9,Salsa Nation,salsa,Mala y Peligrosa (feat. Bad Bunny),Mala y Peligrosa (feat. Bad Bunny),2017-11-03,57,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,10,-4.076,0,0.106,0.688,2.84e-06,0.0465,0.926,177.926,264193,4
spotify:track:6PNG5G1v7pU74I13KkvAIo,Salsa Nation,salsa,Felices los 4 (feat. Marc Anthony) - Salsa Version,F.A.M.E.,2018-05-18,63,Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,5,-5.179,1,0.0421,0.39,0,0.145,0.833,95.541,242373,4
spotify:track:2anaAv8v48ZGZTyESqIoma,Salsa Nation,salsa,Donde Estabas Anoche,Donde Estabas Anoche,2019-01-25,42,Aymee Nuviola,spotify:artist:7caiLUNvOLW4Hs2Cb78JeY,0,-3.606,0,0.0412,0.503,6.35e-05,0.104,0.898,105.012,238712,4
spotify:track:3rwerGOgNZKWfmYL3XmtkZ,Salsa Nation,salsa,Como Yo,Como Yo,2018-10-18,41,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,1,-3.559,1,0.118,0.437,0,0.112,0.828,100.061,232251,4
spotify:track:1XONug0va1DREQdZZlA30K,Salsa Nation,salsa,Salsa Con Coco,El Arrollador,2010-03-02,4,Pochi Y Su Cocoband,spotify:artist:1gCNIckvK4GTbbRa8c3CLi,0,-3.807,1,0.0667,0.371,3.71e-05,0.107,0.819,115.255,294440,4
spotify:track:1KpUHwitcTklKGGlpET7gN,Salsa Nation,salsa,Yo Se Que Es Mentira,Yo Se Que Es Mentira,2016-05-06,41,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,0,-8.092,1,0.0338,0.431,5.6e-05,0.241,0.961,100.052,254747,4
spotify:track:0j2ni1mCnyzipbch5zDkFg,Salsa Nation,salsa,Una Noche - Versión Salsa,Una Noche (Versión Salsa),2019-06-21,40,Arjan,spotify:artist:0V8s6C7QgygLm8uKsaR11G,0,-5.986,1,0.0803,0.276,0,0.153,0.865,180.007,214843,4
spotify:track:2UN8K1VKiiKiEimbxa7Fpv,Salsa Nation,salsa,Que Locura Enamorarme De Ti (feat. Eddie Santiago),Lo Esencial,1996,45,Huey Dunbar,spotify:artist:6fhCq41xOJnMGIvFd13Oft,1,-4.992,1,0.0352,0.632,0,0.318,0.901,97.541,296240,4
spotify:track:7v14trtWiPnGRPmczaabqg,Salsa Nation,salsa,Quiero Tiempo (feat. Juan Luis Guerra),25/7,2018-03-23,42,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-2.809,0,0.0405,0.328,0,0.148,0.962,112.174,202787,4
spotify:track:1d9LhayPyXx9lkCpJhKT9P,Salsa Nation,salsa,-Te Voy A Hacer Feliz,DE COSTA A COSTA,2000-06-07,1,Mariano Civico,spotify:artist:3u6R4DMXSDavQmQBzFPM3q,1,-6.686,1,0.0361,0.397,2.18e-05,0.0742,0.932,171.88,309800,4
spotify:track:1hvtQqJSaRAWP0PCW3P80Q,Salsa Nation,salsa,Mis Ojos Lloran por Tí,Mis Ojos Lloran por Tí,2018-03-30,47,You Salsa,spotify:artist:4kYoLs6okVQkRPGtrzMgcU,8,-5.466,1,0.0702,0.091,5.97e-06,0.0928,0.635,180.698,258786,4
spotify:track:72AMsl79P96E6rz36zQ7Rc,Salsa Nation,salsa,Así Es la Vida,Mis Favoritas,2010-06-07,39,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,11,-5.196,0,0.0511,0.29,0,0.141,0.771,91.036,281400,4
spotify:track:7mjrsSbmQfubagRLXUTVWR,Salsa Nation,salsa,Vuelvo A Sentir,Hasta El Cielo Lloro,1999-01-01,51,Grupo Cañaveral De Humberto Pabón,spotify:artist:48zixAu4wMDZwpVbOenDU7,0,-9.215,1,0.0368,0.414,0.000483,0.0485,0.746,159.208,326640,4
spotify:track:3c5PYEQmBkxqxsb0xMsRnk,Salsa Nation,salsa,Tu Ausencia,Tu Ausencia,2019-03-01,39,Alex Matos,spotify:artist:4nwpr7Msz5dvHftcPNkDRC,11,-2.658,0,0.0363,0.624,1.34e-05,0.111,0.894,89.92,205701,4
spotify:track:4rt2zpNhFBayp948Pi6liZ,Salsa Nation,salsa,Con la Punta del Pie,Pare Cochero,2004-01-01,45,La Gloria Matancera,spotify:artist:4dCNiyQXmtiWA157q3uFyj,10,-6.39,1,0.0555,0.41,0.00094,0.0566,0.969,109.448,217773,4
spotify:track:6emrdvAsyc6gDkdeESyKn1,Salsa Nation,salsa,Te Voy a Amar,Te Voy a Amar,2019-03-22,20,Jonathan Moly,spotify:artist:72JBKpo5mMA5dwL291rbND,2,-4.025,1,0.0543,0.216,0,0.3,0.536,99.319,232160,4
spotify:track:41QntlFUOHpf51ctSJHMNZ,Salsa Nation,salsa,Perdóname,Perdóname,2019-09-27,49,You Salsa,spotify:artist:4kYoLs6okVQkRPGtrzMgcU,7,-7.95,1,0.0449,0.114,0,0.348,0.859,92.038,222408,4
spotify:track:0mZqBGmiNEmhDyUnfKrj9A,Salsa Nation,salsa,Lo Dudo,Celebrando Otro Aniversario,1985-09-08,1,Tommy Olivencia y Su Orquesta,spotify:artist:60K60Egdxg9rGWcUCI23Qx,11,-13.326,0,0.0425,0.749,3.36e-05,0.347,0.765,94.358,308010,4
spotify:track:6ZIzbuU1QzGpSfFdWFKKqL,Salsa Nation,salsa,Mala (feat. Victor Manuelle) - Salsa Remix,Mala (feat. Victor Manuelle) [Salsa Remix],2018-05-11,43,Reykon,spotify:artist:3PAwspMN27PDm81WwXDsMf,0,-4.217,1,0.0614,0.528,0,0.216,0.962,94.885,248697,4
spotify:track:5E7tWGNU9baL3BODJmApsV,Salsa Nation,salsa,Rumba Pal Bailador,Rumba Pal Bailador,2019-07-19,38,Septeto Acarey,spotify:artist:5Vz74ibGHBQaUa2ALDOH0v,8,-3.168,1,0.0434,0.658,0.00141,0.219,0.926,112.982,245418,4
spotify:track:4guUX2YppY1kPGpjDaenhQ,Salsa Nation,salsa,Carro de Fuego,Bueno y Más,2016-12-21,45,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,2,-5.76,0,0.0637,0.273,0.000568,0.023,0.858,179.862,270864,4
spotify:track:0wchJhFHcNw9fVGbsV20CB,Salsa Nation,salsa,Cuando Tus Ojos Me Miran,Cuando Tus Ojos Me Miran,2019-01-15,37,Victor Waill,spotify:artist:5vOQV42eH7qqhnWOmuGLJV,7,-3.647,1,0.0321,0.518,0,0.0436,0.93,92.159,218400,4
spotify:track:5OYAkymF4NECxYhNIero4j,Salsa Nation,salsa,Ven a Medellín,Grandes Hits,1997-03-04,40,Grupo Galé,spotify:artist:4152ZUds7gXsqYQexUonDP,1,-6.177,1,0.0331,0.258,0.000508,0.068,0.675,99.271,336080,4
spotify:track:0yp6jw6F0LNnjbxLejWaPK,Salsa Nation,salsa,La Vida Es Un Carnaval,Amores Perros (Soundtrack),2000-01-01,6,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,0,-5.06,0,0.0594,0.483,0.00215,0.312,0.849,104.014,276040,4
spotify:track:3bleyyGEiQNGsvbbFK8u9f,Salsa Nation,salsa,El Afortunado,El Afortunado,2019-05-17,42,Septeto Acarey,spotify:artist:5Vz74ibGHBQaUa2ALDOH0v,7,-3.671,1,0.0665,0.666,2.55e-06,0.0598,0.874,189.715,265821,4
spotify:track:0LbfthzsswFp1T15s6PMk0,Salsa Nation,salsa,La Mejor de Todas,La Mejor de Todas,2018-03-10,0,Josimar y Su Yambú,spotify:artist:25gsQNkL2qTq778NWyughs,0,-5.761,1,0.0479,0.409,5.19e-06,0.191,0.872,174.995,327706,4
spotify:track:4nYuL6R1SuWAOJRwAWasct,Salsa Nation,salsa,Mira - Versión Salsa,Mira,2018-07-27,48,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,2,-2.806,1,0.0591,0.187,0,0.116,0.556,189.865,216627,4
spotify:track:0dPTfwViW7WzceWd3NoYk1,Salsa Hits: Los 90s,salsa,De Mí Enamórate,Oro Salsero,2003-01-01,44,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,2,-6.251,0,0.0365,0.71,9.67e-06,0.0795,0.675,94.446,310000,4
spotify:track:5kwJWQgBaJWm1QZtWeC3uj,Salsa Hits: Los 90s,salsa,Conciencia,Mis Favoritas,2010-08-02,51,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,10,-4.729,1,0.0416,0.548,4.79e-06,0.198,0.915,176.78,331773,4
spotify:track:5bkWgrKyNhMcriQP3CrHEA,Salsa Hits: Los 90s,salsa,Fabricando Fantasías - Salsa Version,Fabricando Fantasías,2004,61,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,9,-3.264,1,0.0424,0.244,0,0.108,0.928,90.74,272267,4
spotify:track:5SIoLK4aqXc2UzNrhVHwtp,Salsa Hits: Los 90s,salsa,Virgen,Ahora Mas Que Nunca,2012-09-20,64,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-4.855,1,0.044,0.725,0.00065,0.127,0.75,90.963,271727,4
spotify:track:11GaqHqSJIHtS4Y4FRZq5Q,Salsa Hits: Los 90s,salsa,Cuenta Conmigo,Mis Favoritas,2010-06-08,59,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,1,-4.568,1,0.0393,0.591,5.99e-05,0.223,0.901,86.803,228907,4
spotify:track:6vYGqxYCAcj4gfyrGcqN3i,Salsa Hits: Los 90s,salsa,Se Acabo El Amor,Búscame,2008,60,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,0,-4.62,0,0.0484,0.516,0,0.352,0.877,153.151,242965,4
spotify:track:73s9Vx1Z16lthkg86ftGn0,Salsa Hits: Los 90s,salsa,Te Amo Te Extrano,A Fondo Con...Guayacan Orquesta,2012-04-21,2,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,2,-7.803,0,0.0405,0.0433,6.69e-05,0.126,0.535,142.502,334602,4
spotify:track:0u2LbmKA70atp4J59QUnHW,Salsa Hits: Los 90s,salsa,Persona Ideal,Persona Ideal,1997,61,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,2,-11.815,0,0.0329,0.437,0,0.149,0.84,96.856,283273,4
spotify:track:2YzhQEikYymq0HR9oc0EGT,Salsa Hits: Los 90s,salsa,Si Supieras,Exitos Originales,2007-11-20,58,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,5,-9.809,1,0.0371,0.345,0.000254,0.269,0.868,91.49,310973,4
spotify:track:2gdstZk4Jgqng7bDB4TsZ5,Salsa Hits: Los 90s,salsa,He Tratado,A Pesar De Todo,1997,48,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,0,-5.918,0,0.0694,0.402,3.28e-05,0.151,0.881,91.547,303373,4
spotify:track:2canuqE41S1yUstx6qnLFc,Salsa Hits: Los 90s,salsa,Busca Por Dentro,Siempre Una Aventura,1990,56,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,5,-2.965,0,0.0317,0.0916,0.00119,0.315,0.804,85.991,354093,4
spotify:track:0o0c343C9e9QD8i2He4yWB,Salsa Hits: Los 90s,salsa,Detalles,Los Oscares De Oscar,1996-02-09,36,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,4,-6.373,1,0.0479,0.229,2.65e-05,0.13,0.961,175.996,279998,4
spotify:track:236m1GMOYO0k7WhbZ5Jdyq,Salsa Hits: Los 90s,salsa,Amor Traicionero,Edición Limitada,2002-01-01,46,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,7,-10.209,1,0.0404,0.172,0.00149,0.352,0.949,141.464,286307,4
spotify:track:6ygcsyNINY8tSvzKzHiKkJ,Salsa Hits: Los 90s,salsa,Caricias Prohibidas,Sedúceme,1989,56,Viti Ruiz,spotify:artist:3HpdzWUn8T827FFvfJhioT,1,-5.036,1,0.0337,0.779,1.12e-05,0.109,0.843,91.465,321707,4
spotify:track:0Ncmfi9ff3wTC87zGHAAKE,Salsa Hits: Los 90s,salsa,Sobredosis,Grandes Exitos de Salsa,2015-07-01,45,Los Titanes,spotify:artist:4dboOLuCgBpq31GG6xov2S,7,-10.991,0,0.0407,0.356,0.0204,0.113,0.964,167.808,252827,4
spotify:track:6xggO96o1OD6zNd5wjevhQ,Salsa Hits: Los 90s,salsa,Por Ella,Inconfundible,1999-09-28,54,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,2,-8.22,1,0.0497,0.211,1.17e-06,0.208,0.913,172.915,278000,4
spotify:track:0zzefXVPBBbeD24QwaOKcF,Salsa Hits: Los 90s,salsa,Aparentemente,Aparentemente,1992-01-01,40,Tony Vega,spotify:artist:3Yg61bt7pZYX1bbMXEj8oY,0,-10.687,1,0.039,0.628,0.000177,0.0625,0.783,178.799,304320,4
spotify:track:5eq5Fn07a5RXLrMXQhtbGr,Salsa Hits: Los 90s,salsa,Duele Más,Siempre Una Aventura,1990,43,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,5,-4.037,1,0.0569,0.615,0.00168,0.266,0.663,178.474,338333,4
spotify:track:0f6VT4JZxNc9DE2kUtqlNw,Salsa Hits: Los 90s,salsa,Arrepentida,Persona Ideal,1997,54,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-11.871,1,0.0542,0.454,0,0.285,0.895,110.929,251351,4
spotify:track:2WOMIZnu99mzeMo13bZq8m,Salsa Hits: Los 90s,salsa,Cara de Niño,Cara De Niño,1993-10-19,50,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,5,-9.022,0,0.0445,0.56,0,0.0912,0.961,92.811,296027,4
spotify:track:481Da1w7hnEZ61sAHKnrer,Salsa Hits: Los 90s,salsa,Hagamos Lo Que Diga El Corazón,Siempre Una Aventura,1990,45,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,11,-3.179,1,0.0464,0.109,0.00117,0.228,0.864,179.906,302893,4
spotify:track:39CUfKWhGHna1nvDqW95Xn,Salsa Hits: Los 90s,salsa,Hechizo De Luna,The Greatest Salsa Ever,2008-01-01,1,Anthony Colon,spotify:artist:0tc7v6aUc2MuA3qdjwVQir,8,-7.501,1,0.0352,0.388,0,0.105,0.892,160.871,296480,4
spotify:track:31fgUJf2VBazZPGseEdsbZ,Salsa Hits: Los 90s,salsa,Tù No Le Amas Le Temes,20th Anniversary,1989,44,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,5,-10.574,0,0.0447,0.375,7.75e-06,0.0751,0.96,87.906,267693,4
spotify:track:3FbZnYrR6fLfqwNhX7TyHY,Salsa Hits: Los 90s,salsa,Invierno En Primavera,A Fondo Con...Guayacan Orquesta,2012-04-21,1,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,9,-9.457,1,0.0465,0.201,0.000201,0.0552,0.935,160.549,313234,4
spotify:track:68l1KAnUNML8GMTAuQu0X6,Salsa Hits: Los 90s,salsa,Si Te Marchas (Voy a Llorar),La Misma Pluma,2012-08-31,50,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,5,-8.616,0,0.0465,0.548,1.46e-06,0.0605,0.968,109.642,319165,4
spotify:track:59Fg7F5Azwd3oDSJ3vemne,Salsa Hits: Los 90s,salsa,Amiga,Oro Salsero,1992,44,Rey Ruiz,spotify:artist:1S0uvW1rgvtkNGma9su3fJ,11,-6.297,0,0.0392,0.725,1.17e-06,0.265,0.795,159.212,279187,4
spotify:track:1RbjmUfYA4rH0OXpS1JvYx,Salsa Hits: Los 90s,salsa,Voy A Conquistar Tu Amor,Cuando Parará La Lluvia,2002-01-01,43,Johnny Rivera,spotify:artist:3YUhNvMNTyZ65USgOFlq1p,0,-10.685,1,0.0405,0.631,1.81e-05,0.0643,0.934,165.203,302733,4
spotify:track:2UpoA15YFW9ItA8BjXUOJg,Salsa Hits: Los 90s,salsa,Entre La Espada y La Pared,Vida,2009-12-08,55,Nino Segarra,spotify:artist:7titF03HCJwxZeJ98nMWbK,0,-4.752,1,0.0363,0.302,2.74e-06,0.0664,0.945,156.148,262080,4
spotify:track:4rHczyhBZ53pLWgn6edWfB,Salsa Hits: Los 90s,salsa,Casi un Hechizo,Cuenta Conmigo,1992-05-19,43,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,0,-9.705,1,0.0466,0.683,3.92e-05,0.0465,0.87,93.122,274733,4
spotify:track:682K8AJvxcAaUWgjuQSmmN,Salsa: Los '70,salsa,Sonido Bestial,"A life time of Hits.. (Live At Centro De Bellas Artes, San Juan, Puerto Rico.)",2006-02-05,48,Richie Ray & Bobby Cruz,spotify:artist:56eTRCwZ13vVWAmrG0dMnq,10,-10.669,0,0.0784,0.114,0.028,0.62,0.265,108.242,598853,4
spotify:track:6K60uL5wHxDSqKgzScPzAn,Salsa: Los '70,salsa,Sigue Tu Camino,Una Dimension De Exitos,1996-01-17,28,Dimension Latina,spotify:artist:2ixSzFmACsZSsx40fXTNYk,2,-6.188,1,0.0415,0.675,7.2e-05,0.112,0.92,105.548,231944,4
spotify:track:67MXiEsdYo4tYEwIybqgGG,Salsa: Los '70,salsa,Mujer Divina,Hecho y Derecho (Doin' It Right),1973,1,Joe Cuba Sextet,spotify:artist:7glnjTMVq4r8iNugFbuIqj,5,-7.641,0,0.0493,0.771,0.000302,0.0749,0.637,99.378,295093,4
spotify:track:4Ke0C7xrEiTCZjVGiJWSAM,Salsa: Los '70,salsa,Lloraras - Edit,Billo's Caracas Boys vs. Dimension Latina,1970-08-22,38,Billo's Caracas Boys,spotify:artist:38zyliF0xdJKS7k1BIEuL6,9,-13.388,1,0.055,0.62,0.00054,0.0508,0.967,94.991,225141,4
spotify:track:2KOiIR272UwNz61tWNhouU,Salsa: Los '70,salsa,Quítate Tú,Fania All Stars Campeones,2009,0,Fania All Stars,spotify:artist:1OdyhpUABf8avaZ9r8nI1u,10,-5.299,1,0.0468,0.568,0.00132,0.903,0.94,122.197,331747,4
